'id','coverage','number_of_frames','scanned','medium','print_type','physical_location','remarks','created','last_modified','collection_id','frame_size_id','scale_id'
'086d13db-ee6a-468e-8c65-fd7502d15c7f','Partial',121,0,'Print','B&W','FC35D','','2018-02-07 16:22:10.274323+00','2018-02-07 16:22:10.274303+00','ac9ec050-78ca-4796-b88b-62054a6c118f','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'1b16fb3c-44a3-4f86-971e-05e16c549ae1','Partial',59,0,'Print','B&W','FC40E','Contains portions of rolls 1 & 2.','2018-02-07 16:22:10.720529+00','2018-02-07 16:22:10.720523+00','2e540bf2-d474-48d4-8fd2-15701e42b45b','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'852ac611-dcc7-42fc-936c-0a911f3d7e97','Partial',88,0,'Print','B&W','Brazoria','Selected Cities.  Contains portions of rolls 3GG-8GG.','2018-02-07 16:22:13.918301+00','2018-04-07 23:19:08.855206+00','a263d5f4-3057-46a9-af88-2d86cc2183d2','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','10493d78-14cb-411e-8e7d-9ec2c6488ff3'
'ae1cb858-8a88-41b8-a8f0-22a1bf92a820','Partial',250,0,'Print','B&W','FC23D','Contains portions of roll 3 & 4. Robstown','2018-02-07 16:22:11.32587+00','2018-02-07 16:22:11.325854+00','793f6583-6e6a-407c-b3ab-2526834a6394','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'5b8d289b-1d2e-477f-89cd-494f48bec242','Partial',133,0,'Print','B&W','FC11E','Contains portions of rolls 1-7.','2018-02-07 16:22:11.771354+00','2018-02-07 16:22:11.771348+00','4aa2278d-d0aa-4479-a465-5610e59d4675','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'739d5523-90c2-49cc-a15d-2468c2094d00','Partial',150,0,'Print','B&W','FC05E','Contains portions of rolls 172 & 272.','2018-02-07 16:22:12.496771+00','2018-02-07 16:22:12.496753+00','45520f04-1530-4313-8f5b-bce895cf24fa','a3b9aa31-af6d-4052-8f73-552545a13e09','3f608795-4d75-48de-8652-033cf1dfe7b1'
'c15e935b-3ccf-4027-8486-1f26ad7000b0','Partial',1,0,'Print','B&W','FC35E','172-6','2018-02-07 16:22:12.496771+00','2018-02-07 16:22:12.496753+00','45520f04-1530-4313-8f5b-bce895cf24fa','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'17b21c68-a0de-416b-bab3-a1060db32040','Partial',232,0,'Print','B&W','FC11D','Contains portions of rolls 3GG-8GG.','2018-02-07 16:22:13.918301+00','2018-02-07 16:22:13.918284+00','a263d5f4-3057-46a9-af88-2d86cc2183d2','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'82296f25-b548-4526-b6b5-7e9d2c807d2e','Partial',0,0,'Print','B&W','C11','','2018-02-07 16:22:15.468326+00','2018-02-07 16:22:15.468309+00','b3da9f06-c0eb-4fd5-b12b-6c8416793fc4','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'ce19d388-343f-4a17-9c85-325f068f934f','Partial',100,0,'Print','B&W','FC40D','Contains portions of rolls 11','2018-02-07 16:22:16.27621+00','2018-02-07 16:22:16.27619+00','d0125d04-8bca-4a4c-af28-9a5c24910787','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'fb64e221-e977-418c-8ae4-6c4c593d08e2','Partial',0,0,'Print','B&W','A2','','2018-02-07 16:22:16.719249+00','2018-02-07 16:22:16.719232+00','3973dd20-4825-4032-b3d8-941297c78d47','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'891542cd-b45d-4a22-8e90-ad03d90f2c01','Partial',67,0,'Print','B&W','FC12D','Portions of rolls 5','2018-02-07 16:22:17.207937+00','2018-02-07 16:22:17.20792+00','4bf02940-94f2-412c-9352-6aa4885991b2','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'e1aa7202-9102-4bc7-985c-12176f1b1c6e','Partial',9,0,'Print','CIR','FC35D','Roll 513: 122-130','2018-02-07 16:22:18.558338+00','2018-02-07 16:22:18.558332+00','c901951f-5bc0-4cc6-9132-4abd914c73d5','a3b9aa31-af6d-4052-8f73-552545a13e09','0a91c853-a24f-4858-8822-1f8b86957df6'
'040107d3-bd8a-46a1-a793-e376323ae722','Partial',59,0,'Print','B&W','Brazos','Contains portions of rolls 20-28 (NEEDS INDEX)','2018-02-07 16:22:01.194561+00','2018-04-07 23:38:53.60554+00','bcb2b966-f2fb-4335-8647-8fb6485f2bac','13913c8f-47de-4aff-91a7-fa8fdfa28bbe','bce645b2-0e65-4cca-b61f-b704fbcda82e'
'650ab2af-0eaf-4983-9bd1-88cb0944c529','Partial',0,0,'Print','B&W','D10','','2018-02-07 16:22:19.975158+00','2018-02-07 16:22:19.975141+00','e0d9e2b7-1f3d-44c8-82b5-a9c44593029d','a3b9aa31-af6d-4052-8f73-552545a13e09','2b35500b-f5e8-4a7f-926f-031b30adb637'
'34494dc5-d2cd-42ff-af29-8ed542497cce','Partial',18,0,'Print','B&W','FC35D','172-4','2018-02-07 16:22:20.461033+00','2018-02-07 16:22:20.461002+00','443d600b-e42e-4a4c-b1fc-a59664c3cf8f','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'1c7bf4cb-da53-4f0b-9625-643752c98c93','Partial',35,0,'Print','B&W','FC35D','Contains portions of rolls 2GG thru 5GG','2018-02-07 16:22:21.692614+00','2018-02-07 16:22:21.692608+00','8e7839a5-9c5f-4570-a3ee-6f2646b03142','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'71977591-8fab-4bb0-be5c-6173ca66da27','Partial',126,0,'Print','B&W','FC11G','Contains portions of rolls 1KK - 4KK','2018-02-07 16:22:22.261958+00','2018-02-07 16:22:22.261942+00','902c848a-6918-4c75-8d84-62a6ec4d4993','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
'11e3430a-45ab-4c7d-a903-b6780badca00','Partial',157,0,'Print','B&W','FC42F','Contains portions of rolls 1-4.','2018-02-07 16:22:22.744488+00','2018-02-07 16:22:22.74447+00','f62b87ec-fffe-4ebe-817e-dcc57d1d7216','a3b9aa31-af6d-4052-8f73-552545a13e09','c2170bce-6c8d-4ff7-a1de-b2736fbb77c0'
