"id","remarks","created","last_modified","collection_id"
"89b9271d-e31a-4549-b700-997f543248d6","No line index","2018-12-12 16:16:02.4569+00","2018-12-12 16:16:02.456921+00","b9f0263f-a38d-4ec3-afe3-e3b05be4e426"
"871f3e3b-8782-47e4-9275-0548426ddcec","No line index","2018-12-12 16:18:39.217007+00","2018-12-12 16:18:39.217028+00","dd6144d8-e56f-4412-a2ec-050eef5be997"
"ad52a0d3-af96-4055-a47f-1f96bd7838fb","No line index","2018-12-12 16:23:20.722083+00","2018-12-12 16:23:20.722104+00","f436ab72-d153-40b8-b332-c0f57d444791"
"70674a95-8f68-4b49-89ec-e82d2f5e08db","No line index","2018-12-12 16:24:06.195239+00","2018-12-12 16:24:06.195259+00","619105a5-d417-4030-9b43-77e777d80b26"
"fbc45bc1-47fb-4a5b-911d-d78828ba4e78","no line index for Hutchinson Co.","2018-12-12 16:24:56.986919+00","2018-12-12 16:25:17.20164+00","00576279-c8cf-4965-a7a4-8b357e13ebd5"
"4c813974-5059-491c-aa2f-89eb8a90b31d","No line index","2018-12-12 16:25:51.942139+00","2018-12-12 16:25:51.94216+00","0a720664-c53a-441c-bf21-fbc73b8d2976"
"18401e2a-c2cf-4947-abba-7b959a65e27d","No line index","2018-12-12 16:27:04.194114+00","2018-12-12 16:27:04.194134+00","48b3a6b3-6c8d-41e9-a63b-11de7f247939"
"2795eded-5e05-4023-9397-531cb0f5f5b4","no line index","2018-12-12 16:27:41.051615+00","2018-12-12 16:27:41.051636+00","551d2bfe-9528-4cc9-8dc5-8b70d0595bf4"
"305d8357-6bab-4500-bbd4-5ce3f4fd3d54","No line index","2018-12-18 14:47:45.999135+00","2018-12-18 14:47:45.999155+00","f22cc621-ca26-47ab-b765-223544f204cb"
"e65c1509-60fd-47fb-8a6f-4bf1ab98a2ab","No line index","2018-12-12 16:30:33.218431+00","2018-12-12 16:30:33.218452+00","2ba6262a-de3e-446d-bbfe-2861db75e429"
"a961f97d-ac0d-4a9b-b7a0-ade2433ada8c","No line index","2018-12-12 16:31:45.313657+00","2018-12-12 16:31:45.313677+00","841f40f0-134b-4dcc-85f5-0a0bdace7a88"
"2e99cc7a-aeaa-4f17-8346-69d58d6c6f0e","No line index","2018-12-12 16:39:45.549007+00","2018-12-12 16:39:45.549028+00","8d7a6c36-931c-4c2a-9df4-51f659c8db09"
"a721ebe9-f3b2-4a08-9fe8-712d33109ed6","No line index","2018-12-12 16:41:10.802832+00","2018-12-12 16:41:10.802853+00","cab3f7de-d1b5-45df-abcd-c9a77415cb83"
"3ee113a7-04a1-4e22-a2cd-1af0bb67f3c0","No line index","2018-12-12 16:42:52.49565+00","2018-12-12 16:42:52.49567+00","9bc092f4-0617-4d20-abff-24daee3e7b15"
"b86c9ed7-d56e-4505-a725-54ab15378e64","No line index","2018-12-12 16:43:54.750984+00","2018-12-12 16:43:54.751004+00","925e8153-aaff-4ec7-babf-30f5ae32f4e4"
"1e2aa4d9-6abe-48c2-8e81-c03d679b172e","No line index","2018-12-12 16:45:50.934019+00","2018-12-12 16:45:50.934039+00","2d230378-55a1-45e3-8940-2a2c69b49f0f"
"19c120b9-8615-4d74-879f-31f04f8dda61","No line index","2018-12-12 16:54:00.970197+00","2018-12-12 16:54:00.970217+00","f66d076f-77a2-4c46-bceb-1805cf0a86bf"
"8228cd7b-deb9-4e42-999a-1b07524abe27","no line index","2018-12-12 16:54:12.391923+00","2018-12-12 16:54:12.391943+00","97d10541-ba5c-48fd-8118-d993ad6900dd"
"63063ae7-4512-49f8-9813-baffadb550dc","2 line indexes for Cherokee Co.

1 line index for Nacogdoches Co.

1 line index for Shelby Co","2018-02-07 16:12:42.150026+00","2018-12-20 15:03:19.258875+00","62323a77-5995-4daf-a257-47ebd02cc2b7"
"719e8c47-4214-450c-a558-bce113bda88a","no line index","2018-12-12 16:58:15.02368+00","2018-12-12 16:58:15.023701+00","8cebf100-565d-4299-bbe0-6b4e097d6ef2"
"5044b2ab-a336-401b-83ab-15d5cbbcc4bd","No line index","2018-12-19 20:44:59.753495+00","2018-12-19 20:44:59.753519+00","53ab37da-6a5a-4f1a-9b9a-6704d112f314"
"611a7f07-bce4-4c05-9e1d-5d4db5e5315b","no line index","2018-12-20 15:06:39.720036+00","2018-12-20 15:06:39.720058+00","6cd534ac-6336-4da5-a134-0e818c9cc308"
"eec6b68f-ecb0-4eba-8c15-982d101b99c1","no line index","2018-12-19 21:19:46.145027+00","2018-12-19 21:19:46.145046+00","31a8c155-d1ce-4f32-86d9-d4cc1f313361"
"98346bc3-a662-4f92-806f-622f08838467","1 line index for Montgomery 1974","2018-02-07 16:21:33.659618+00","2018-12-19 21:32:00.631454+00","c4a36d90-3b9a-40fe-9bd9-94fb9acc1ed0"
"e222f803-4355-40b8-8c4f-c62692787ab1","No line index","2018-12-20 13:40:54.012763+00","2018-12-20 13:40:54.012783+00","c901951f-5bc0-4cc6-9132-4abd914c73d5"
"5d454ce2-7c44-4892-8284-75b10e0e5a40","No line index","2018-12-20 13:58:39.748019+00","2018-12-20 13:58:39.748039+00","e4de9ddc-ed40-40af-8933-b64db5d28137"
"37b5de1b-927b-40f6-8dc7-447a030144c0","No line index","2018-12-20 15:25:22.235337+00","2018-12-20 15:25:22.235358+00","752f3c5a-55a6-4a2c-9387-d6bceabd8819"
"45a5f21e-e254-4f31-bac8-321f16fd43ec","no line index","2018-12-20 15:36:24.041303+00","2018-12-20 15:36:24.041324+00","78167c4c-e6dd-4c3c-aa6c-6f7a69d57b4b"
"1255d869-18f8-4e31-81ca-a937a36942fc","no line index","2018-12-20 16:30:19.644978+00","2018-12-20 16:30:19.644999+00","11292b53-9351-4a87-9050-476eb8c0115d"
"65d4eab8-efb0-4507-a2f1-b70ff4d0bb60","no line index","2018-12-20 16:43:30.190164+00","2018-12-20 16:43:30.190184+00","8b385b2e-4113-41b7-857f-a745e54dbdf3"
"5ad9b5bd-5ad6-42ae-978e-1dcfae4ad424","no line index","2018-12-20 17:10:42.305798+00","2018-12-20 17:10:42.305819+00","19e61c68-977d-4310-876b-2cec43656207"
"94538e85-8d8a-4ccc-9123-7ac482a2055d","no line index","2018-12-20 17:20:35.303736+00","2018-12-20 17:20:35.303757+00","5e5cb158-ca96-41a8-bc17-f1c8ac7081c7"
"a69452ac-45b2-491a-ba4b-bcf0fac4d714","no line index for travis subset","2018-12-20 19:12:58.616367+00","2018-12-20 19:12:58.616388+00","05f37952-53e5-4c7d-b709-4954247eec39"
"167f4b1f-c2a5-4198-9544-d4fe9a0264ba","No line index","2018-02-07 16:18:52.134919+00","2018-12-21 21:31:02.458118+00","556cae87-d973-4a70-b01c-614749f5cbf7"
"bd9fcb29-4e34-4064-975f-4d132eb1c116","No line index","2018-12-21 22:06:59.698017+00","2018-12-21 22:06:59.698038+00","6165553d-36db-48ce-bd6e-1ab3ea534ab7"
"a9273c14-7ee1-4276-b55c-9f884b52a4ca","No line index for Williamson Co.","2019-01-02 14:04:57.92631+00","2019-01-09 20:57:09.708421+00","99b50f62-630c-4846-9295-758b87bd6905"
"b3f824ab-64fe-46d6-85da-c1df4c634814","no line index","2018-12-19 20:46:01.442692+00","2018-12-19 20:46:01.442712+00","90c7a70a-2cc8-44f4-bcac-a8652a54e0d5"
"60890f41-6889-47cc-b74d-39a33f01b131","no line index for Jack Co.","2018-12-12 17:08:38.353365+00","2018-12-12 17:08:38.353388+00","0e0adb1c-1def-493d-8a53-04ce04e40350"
"75e29c16-9859-4751-ad17-89feb9fdc1d9","no line index","2018-12-12 17:09:13.923659+00","2018-12-12 17:09:13.923679+00","836ef4b5-abc7-4c4a-897b-09d09eff53f8"
"5ab7ecfc-d41a-4204-a89f-a0635e671c5a","No line index","2018-12-14 14:41:36.161701+00","2018-12-14 14:41:36.161721+00","7608c4f3-423d-4b83-bec1-2c785ad189ce"
"32946dff-a496-46d5-aa6a-f53e70faa99c","no line index","2018-12-17 21:01:00.22834+00","2018-12-17 21:01:00.22836+00","0effe2b1-2c79-4f4b-b912-2fd3028829d8"
"e0f61817-4e3d-423e-aee2-568497827244","no line index","2018-12-17 21:03:06.591233+00","2018-12-17 21:03:06.591257+00","7f8815b1-89f8-499b-8f86-8453aeb66bf0"
"ea9118d9-6435-4904-a3c1-9165bc7cb54c","No line index","2018-12-18 14:49:39.880072+00","2018-12-18 14:49:39.880092+00","f99d5e67-76a7-444a-a647-eadd6f34342c"
"bee51e23-4e94-4532-b64b-3db6bee579c0","no line index","2018-12-17 21:05:24.639689+00","2018-12-17 21:05:24.63971+00","a4c580aa-169d-4e04-bf37-2dd63377ad44"
"ee738839-e7af-40dd-b73c-ecddd9a124b0","no line index","2018-12-17 21:05:53.014452+00","2018-12-17 21:05:53.014474+00","fad73fdd-9b13-4322-89f1-f7c53932df52"
"5fea2d62-ea05-4b28-9060-216043b63af0","no line index","2018-12-17 21:06:34.437776+00","2018-12-17 21:06:34.437799+00","2d80c619-a5d3-4534-b88a-28f17671ca3f"
"be879ee3-1384-4256-a489-6c4792c37d07","no line index","2018-12-17 21:07:14.337384+00","2018-12-17 21:07:14.337405+00","275a0e89-d36f-47c7-8853-74090a1b1091"
"cc6a1661-f721-4ca4-9680-8d8d7bf05e22","1 line index","2018-12-17 21:08:39.465223+00","2018-12-17 21:10:02.937876+00","a69846d7-8971-4535-9292-d2579693bd43"
"156702f8-a48c-4d4c-9fff-33a1d3d21562","no line index","2018-12-17 21:11:12.739053+00","2018-12-17 21:11:12.739073+00","4acef4f8-7966-4de6-b897-ef5f6d39ccbc"
"1b93d9c0-eaf2-4563-9ea9-d81bc16bd271","no line index","2018-12-17 21:11:40.208168+00","2018-12-17 21:11:40.208189+00","1b38fe57-a77f-444a-b32c-f1aef5532b3c"
"4a9f4436-ebe4-4992-9e2f-d955b61499fa","no line index","2018-12-19 21:07:39.677658+00","2018-12-19 21:07:39.677678+00","19ce30d4-c980-411c-b0ac-39baa88ab07d"
"a965928d-3619-4de6-943d-bb378d09ce74","no line index","2018-12-17 21:21:31.404966+00","2018-12-17 21:21:31.404987+00","52b2745c-d834-4bed-87a7-684a31769e4f"
"f7b6bfdd-b827-4cd8-9e42-2a1686d50ede","no line index","2018-12-17 21:26:06.436688+00","2018-12-17 21:26:06.436708+00","2c60c37f-a165-43d0-8c34-25182a3f54ec"
"a6c5468b-1f40-4edf-8422-3160e9af9f18","no line index for Navarro Co.","2018-12-17 21:26:49.804549+00","2018-12-17 21:26:49.80457+00","62aadbeb-80af-4112-941f-0a4e88f82068"
"4236c46f-e675-4105-a668-ebbb82546ddf","no line index","2018-12-17 21:32:03.276038+00","2018-12-17 21:32:03.276058+00","caa6d95e-acfa-4e26-878b-76e8ef14ec89"
"a8adcd19-4d74-41ff-8817-423e90756314","no line index","2018-12-17 21:33:10.55639+00","2018-12-17 21:33:10.55641+00","0ef0995f-554a-42ff-b511-9bd0df083805"
"2be81a87-74c2-457c-9c50-f5159d4ce7db","no line index","2018-12-17 21:34:08.417261+00","2018-12-17 21:34:08.417281+00","74fcd2da-1913-4115-8b48-91fac3e2ad1b"
"620d324c-4eee-4568-816e-285b69f82f45","no line index","2018-12-17 21:34:43.93583+00","2018-12-17 21:34:43.935851+00","b97c8c81-6deb-4a73-82b8-54a245b9fc91"
"beefb659-cc2e-4e7b-b699-bb24d585a22f","no line index","2018-12-17 21:37:12.64704+00","2018-12-17 21:37:12.64706+00","274b3ead-b96b-498e-8bb9-ec91b2f6c29b"
"06d7f13a-a4d1-4b2b-9124-d62039e61d3e","no line index","2018-12-17 21:38:03.352809+00","2018-12-17 21:38:03.35283+00","a5f3eedf-14fb-4920-8e07-91ca8922cd75"
"b8bf47b2-d5fd-4f49-993b-9ffab65dd432","no line index for subset of Nolan Co.","2018-12-17 21:38:58.832046+00","2018-12-17 21:38:58.832067+00","5295feb1-9d55-4061-9fe6-e46466c96b42"
"cab91784-506e-46b1-b644-a20b6a11311b","no line index","2018-12-17 21:40:39.572777+00","2018-12-17 21:40:39.572796+00","cebdda3c-ca3e-40fb-b8ec-4462708894b0"
"4d8ed042-a5a5-42a7-b1e0-f498e3f716ec","no line index","2018-12-17 21:41:04.898617+00","2018-12-17 21:41:04.898638+00","056c1e67-2381-4e80-bd54-64366d440439"
"c4197f71-f035-4183-8b64-26d45b1938ac","no line index","2018-12-17 21:41:46.19703+00","2018-12-17 21:41:46.19705+00","ba595484-6583-42fd-9676-5859f00effdd"
"920c76f3-1b75-4f07-b8b7-8a6c7c28e475","no line index","2018-12-17 21:50:04.364893+00","2018-12-17 21:50:04.364913+00","bca2cf7f-6466-4dab-b490-5ab6b2327239"
"7b307020-1b7e-4aa6-8ef8-af55ce1d2401","1 line index for Nueces Co.","2018-12-17 21:52:11.460892+00","2018-12-17 21:52:11.460914+00","19e7cbe5-fdda-47e2-9ab6-2872ed704ae2"
"7b976eae-2689-4ecc-9ec1-7ed16328218d","No line index","2018-12-18 14:46:24.028864+00","2018-12-18 14:46:24.028885+00","e5034f3e-32d2-4cb9-8f36-0d87054b268a"
"33f848cd-1558-42f4-8de0-96346e0a3cc3","No line index","2018-12-18 14:47:08.014948+00","2018-12-18 14:47:08.014968+00","d666dbde-6d06-4c14-84a3-39adf3226cd3"
"d9fd18b9-60a4-4dfd-b025-92d5402eceef","No line index","2018-12-18 14:53:29.061236+00","2018-12-18 14:53:29.061257+00","9eea97f0-7ad6-4be6-9313-b26f570986c1"
"fab7858a-cedd-463e-9f01-5c1352cdf156","No line index","2018-12-18 14:54:05.82514+00","2018-12-18 14:54:05.82516+00","2a357a94-fa33-4b22-a2eb-13fae422e29d"
"0504cb0d-f381-44df-8828-0b18f9a493c4","no line index","2018-12-19 21:21:03.585082+00","2018-12-19 21:21:03.585103+00","7e67b124-48e2-410c-a163-67e70ba31ef4"
"00cb8e28-0bc5-45a2-ad3f-28fe3fddc082","No line  index","2018-12-18 14:57:02.495715+00","2018-12-18 14:57:02.495736+00","b307d457-f32a-450e-96f7-64b179ca1a46"
"cc928575-49f1-4bfa-9cf4-e982c36fb503","No line index","2018-12-18 15:01:26.268805+00","2018-12-18 15:01:26.268826+00","a7fb01be-9974-404e-9b60-dd3f3259c22c"
"99177b8d-2fd7-45bd-baf1-5885231cbd84","No line index","2018-12-18 15:02:13.14884+00","2018-12-18 15:02:13.148861+00","f255df79-cddf-4ac4-8375-96c237e75d10"
"c169b5be-3138-4650-8b4e-0bec3818ad11","No line index","2018-12-18 15:03:29.888123+00","2018-12-18 15:03:29.888144+00","fcafe2c8-678a-4bd6-87dc-ccfe26ba4900"
"04573f51-677e-4648-bc40-83a907befa18","No line index","2018-12-18 15:06:32.725188+00","2018-12-18 15:06:32.725208+00","69171311-0e76-46b9-8121-fc0ba1f19fe5"
"2650f8e8-4750-4e4b-80fb-56e8b1557221","No line index","2018-12-18 15:08:13.345208+00","2018-12-18 15:08:13.345228+00","88c3be84-6705-4bf7-ae28-bfc5752c63fb"
"679ee1e1-8763-4418-823c-3e5816b1c94b","No line index","2018-12-18 15:09:24.944043+00","2018-12-18 15:09:24.944069+00","f0a07c18-28c1-42a8-85f8-cb5f91234be9"
"265b21b3-5799-4755-b9cd-0d73441563e9","No line index","2018-12-18 15:17:02.93058+00","2018-12-18 15:17:02.9306+00","a91d00e2-ef39-4b5f-9c3e-6eb7f43a23d4"
"fe71afe8-98a6-4ff2-919e-48df5e5fbfce","No line index","2018-12-18 15:18:07.067782+00","2018-12-18 15:18:07.067803+00","f3036923-8fc4-429b-b7d1-535bff467791"
"5f2e1a12-4159-4956-b4bd-6ec9c20b40eb","No line index","2018-12-18 15:19:14.922387+00","2018-12-18 15:19:14.922407+00","9ce6ab51-7780-459c-ab82-255c9c386f2d"
"995fbbd2-5c82-4e9c-9003-cb21316c2fa7","No line index","2018-12-18 15:19:52.627583+00","2018-12-18 15:19:52.627604+00","3ed49aa6-2635-4ef4-ae7e-31018e772c73"
"1a670ddb-3ccc-4b33-b4fb-3e646e4b1518","No line index","2018-12-18 15:36:38.934874+00","2018-12-18 15:36:38.934894+00","9bb748bb-e8b5-468f-9afa-b335eb7906f9"
"451e8465-bdd3-47a9-ab9a-484f5900432d","No line index","2018-12-18 15:39:36.82354+00","2018-12-18 15:39:36.823562+00","12bd346a-5779-4fc3-876a-7d0a3dfe4c20"
"0063e502-85ed-4760-95b5-eb3c369764cc","No line index","2018-12-18 15:44:17.313181+00","2018-12-18 15:44:17.313201+00","c13f9ab9-00f1-4217-967d-ac56ef2bf2a1"
"ab7ad889-856f-4bc9-85e0-9f039cf53ace","no line index","2018-12-20 17:20:57.130092+00","2018-12-20 17:20:57.130112+00","c3791066-4ed9-427c-bde1-850deb3d4220"
"e10184e0-3fd4-45bb-b694-2fd4ac36ccad","no line index","2018-12-19 21:37:16.537069+00","2018-12-19 21:37:16.53709+00","61c9fe0b-f710-4bc8-beb5-d0736d833edb"
"2779abac-1760-43bc-ab0f-770a1597f21e","No line index","2018-12-19 21:55:11.041287+00","2018-12-19 21:55:11.041309+00","f62b87ec-fffe-4ebe-817e-dcc57d1d7216"
"60f13bbc-57d6-4880-b03e-b5eb9410f36d","No line index","2018-12-20 13:45:03.311766+00","2018-12-20 13:45:03.311786+00","74f5eddd-14cc-4c9b-9fc7-123071c7aa80"
"76511ce8-d99b-4540-b382-1e2724316f11","No line index","2018-12-20 13:59:27.074223+00","2018-12-20 13:59:27.074244+00","653db629-60c0-4f07-9e52-a37a9a0a5690"
"d515ff11-9222-4188-a193-22a1322afbb1","No line index","2018-12-20 14:40:46.80883+00","2018-12-20 14:40:46.80885+00","0b73af9a-b300-424d-b91a-7afb99dd7441"
"1d98bc00-151f-45cc-978c-433bb6a1a0c3","no line index","2018-12-20 15:12:29.533763+00","2018-12-20 15:12:29.533784+00","8a36e8b1-67e7-45ca-81bf-87bf40c84426"
"3e34178d-6b82-4e21-a456-c3b0bb248115","2 line indexes for Fort Bend 1985

No line index for Liberty Co.

No line index for Montgomery Co.

No line index for Waller Co.","2018-02-07 16:10:34.427897+00","2018-12-20 15:12:44.331887+00","b50fc728-97f7-428d-b459-942b02a4199b"
"f9d4d229-f3d0-4383-b1e3-31943928c10e","no line index","2018-12-20 15:26:49.360646+00","2018-12-20 15:26:49.360666+00","b6b7eb4c-5f7c-4e52-bea4-7cbfb283f86d"
"884d8cf0-d62e-4771-b940-9df4cd9a9826","no line index","2018-12-20 15:39:44.173557+00","2018-12-20 15:39:44.173578+00","c32b22b8-b2af-40a3-9347-55342ebed231"
"87d6ffd2-3a59-4218-89e2-3f93e0a038e7","1 line index for Stephens Co","2018-12-20 16:33:28.922659+00","2018-12-20 16:33:28.922679+00","19d5e4a7-ba00-4369-b79d-db9e025ce1af"
"d0475824-32d4-4525-bd12-2baed9cad757","no line index","2018-12-20 16:44:03.244286+00","2018-12-20 16:44:03.244306+00","977bf10e-e8c9-4c7f-9f62-cbd6c2baa2d7"
"0f3519a9-cf50-44b1-a5ac-acffc812faeb","no line index","2018-12-20 17:30:22.600089+00","2018-12-20 17:30:22.600114+00","59aca20a-de4b-4f78-b3a5-ce22e9fd0a58"
"bc448610-84e3-4526-9c8f-77a863994acb","no line index","2018-12-20 19:14:36.06094+00","2018-12-20 19:14:36.060961+00","8bdd7e1f-8db8-4aff-84d0-f81148a6d385"
"bb124e1a-54da-4c1d-ad47-bb1eb742fcaf","No line index","2018-12-21 21:51:52.032502+00","2018-12-21 21:51:52.032523+00","c41de225-919f-4a0c-b685-5abfbdb40352"
"39c8cf71-bcdf-4baa-90b7-512ea13ce8be","No line index","2018-12-21 22:07:37.127613+00","2018-12-21 22:07:37.127633+00","d0125d04-8bca-4a4c-af28-9a5c24910787"
"509b1ccd-006c-4c7f-96a8-9eaa70da1b40","No line index","2019-01-02 14:07:22.453178+00","2019-01-02 14:07:22.453199+00","0c9248b6-87b1-4e7c-8e33-651001c56ca8"
"9807a794-5d78-4c1a-9661-982fe490da17","No line index","2019-01-02 14:52:35.909475+00","2019-01-02 14:52:35.909497+00","7ae5e9d7-141b-4225-b407-49220c6a042d"
"040985bb-d8ed-494e-882a-e9c6937be59a","No line index","2019-01-02 15:00:45.603351+00","2019-01-02 15:00:45.606205+00","415d9172-f513-4287-a4fe-4478eb9848b1"
"3ead93cc-c0f6-417b-af39-6ff09e4ab8c3","Has 2 line indexes

Q:\Historic_Images\Anderson\Index\TXDOT_1994_LI_1.tif","2018-02-07 16:16:23.906083+00","2019-01-07 20:18:33.401116+00","57c9e2b7-4707-4f58-9419-8f535c18ad75"
"503ea74d-8248-483d-bfb7-c4ab832b6b34","no line index","2018-02-07 16:18:43.061422+00","2018-12-19 20:48:10.598798+00","95060813-fc6e-436e-a54c-eed6bed72b38"
"6bb3c521-da9f-430e-9f7a-176c3a9f65fe","no line index","2018-12-19 21:08:40.927473+00","2018-12-19 21:08:40.927493+00","f9222979-18cc-4e6d-8f2b-92c3315bdeb8"
"bd78302a-8647-4621-8453-099246b340de","No line index","2018-12-18 15:58:25.341579+00","2018-12-18 15:58:25.341599+00","80884d15-6155-4f68-ae79-5cb000418e1e"
"6526eca8-a5dd-4a8a-9a37-1f14dc1c1886","No line index","2018-12-18 16:01:08.423541+00","2018-12-18 16:01:08.423562+00","484dc9c5-066a-4d21-838a-8f2b32ce8792"
"465c4adc-3c58-4fe5-bc44-2dd379d390c2","1 line index","2018-12-18 20:47:03.018125+00","2018-12-18 20:47:03.018146+00","5d495a52-f912-4a3b-95d2-949405c83863"
"d8a5ac2f-fc49-4ea0-8b85-589bca1a3406","No line index","2018-12-18 20:48:50.424041+00","2018-12-18 20:48:50.424061+00","252cdb8d-6b19-488e-9407-307194ddf1e6"
"90b46245-8e36-40fe-91ae-2caff36fe510","No line index","2018-12-18 20:52:18.793956+00","2018-12-18 20:52:18.793976+00","12954972-8088-44e0-9645-4ba1db58dd94"
"94d1d81f-45ad-4577-9a9e-7f694d3a853e","No line index","2018-12-18 20:56:44.926935+00","2018-12-18 20:56:44.926955+00","589b3d3f-e9a4-4c88-a032-9aba58d25be6"
"f05f0580-c32f-4cb2-8d58-d81e4528b9ba","1 line index","2018-12-18 21:02:20.645135+00","2018-12-18 21:02:20.645158+00","5b9e42b8-c2ab-4451-a5ef-de9ae55f1eec"
"e246716f-0b97-4641-b149-40ba3b5d0c44","No line index","2018-12-18 21:04:44.448531+00","2018-12-18 21:04:44.448552+00","be4e7922-835c-4c71-983b-b1633c53e0df"
"b300d594-470c-40e1-aab4-f6fb96f2d0a9","No line index","2018-12-18 21:06:57.61969+00","2018-12-18 21:06:57.61971+00","2a335504-2f59-4aed-9f9c-c451b0c00e7e"
"64850a5c-5547-43f4-b716-6794e816e782","No line index","2018-12-18 21:09:22.220501+00","2018-12-18 21:09:22.220521+00","9413ac32-70bd-4f86-9388-6dd5df72d49f"
"edddbe1c-c891-4830-9f36-bc70687cca91","No line index","2018-12-18 21:10:23.847412+00","2018-12-18 21:10:23.847433+00","18eef66a-71ce-4e99-a0ae-6cf986eb83a0"
"78c82e19-3050-4c25-9836-0466ed129efa","No line index","2018-12-18 21:11:07.361078+00","2018-12-18 21:11:07.361098+00","f97ba56a-003a-41c8-b36a-d2761ce07c0f"
"e2ee20f5-80d5-4b87-8dc6-c365b76ca86d","No line index","2018-12-18 21:11:49.002591+00","2018-12-18 21:11:49.002614+00","0af7ac4d-5d11-41f2-91a1-a68279a9a5e3"
"d5dae5c2-2d92-4be4-b4b2-8a91806c6561","No line index","2018-12-18 21:12:37.686209+00","2018-12-18 21:12:37.686229+00","db5e913b-5b01-43ba-acfc-ca589155e4ce"
"279ac31a-4dc3-4e10-9867-10677e171ef6","No line index","2018-12-18 21:13:02.477064+00","2018-12-18 21:13:02.477085+00","da012604-2326-415b-b342-faaa5d7e19dc"
"0be63ef5-7311-47e2-9386-84e11c5516c3","No line index","2018-12-18 21:28:39.919477+00","2018-12-18 21:28:39.919501+00","e361389d-8201-4e34-aa2e-ff329a4fb81f"
"48d7a1cb-da14-42b8-9373-03819b200bd8","No line index for Llano Co.","2018-12-19 13:00:27.32213+00","2018-12-19 13:00:27.32215+00","7fe9feb6-e028-425f-aae5-40cc57bf1574"
"c912020c-206e-4559-928a-abed645da672","No line index","2018-12-19 14:42:21.035624+00","2018-12-19 14:42:21.035645+00","477d5465-301a-4df9-955d-22acab9efd03"
"8c7bacec-5bc2-446d-8623-1927c64d8472","2 line index","2018-12-19 14:41:23.293761+00","2018-12-19 14:43:03.389035+00","cf548d4c-4546-4b55-bb9a-15b6a101e7dc"
"60a3d281-f3c9-4afa-9bf5-238ba5551896","No line index","2018-12-19 14:47:31.897056+00","2018-12-19 14:47:31.897077+00","c709b8b4-17a9-4605-a86f-2db6e7e9bcbf"
"9f18ff52-c412-4dce-aa87-c9d7ccd5ab04","No line index","2018-12-19 14:50:11.163851+00","2018-12-19 14:50:11.163873+00","3bfa1b00-93a6-48c7-a033-97ba85259872"
"1b528588-f420-491b-ba50-b3f05f12d69e","No line index","2018-12-19 14:51:53.803245+00","2018-12-19 14:51:53.803266+00","d1052ee9-8422-417f-a436-1f2fbd33b171"
"c0f89e51-43a2-44d3-bf07-7dfb545af0b5","1 line index","2018-12-19 14:54:29.897857+00","2018-12-19 14:54:29.897877+00","d61dddd3-7022-4fa9-9ac3-dad5415600ac"
"8a16175d-0a29-4895-ad14-398396b0bd76","no line index","2018-12-19 21:21:44.830111+00","2018-12-19 21:21:44.830131+00","f530c6e3-e11a-42b6-ac4e-72ef24e32942"
"4c1a8ede-1230-471e-8c49-9cff7ff138c0","No line index","2018-12-19 14:56:57.87329+00","2018-12-19 14:56:57.873311+00","0dde22c4-2d09-4b6d-a0d9-baa698a32c09"
"b133e228-1499-4848-8139-5fea03ef7dc2","no line index for subset of Oldham Co.","2018-12-19 15:07:15.95354+00","2018-12-19 15:07:15.953561+00","f1483a33-01e9-4bef-95d2-8b7c738bddf1"
"0debd95b-08ab-4c3c-b076-14ed06687ac1","no line index","2018-12-19 21:39:41.768534+00","2018-12-19 21:39:41.768555+00","f8bfdd34-f34d-4de2-ba1a-f6622a5cc0e2"
"7c40fd8a-547b-4b1c-ba60-cb3efad6f6e9","No line index","2018-12-20 13:45:37.479202+00","2018-12-20 13:45:37.479239+00","6bd03292-0890-46f1-8db4-587c74b36dac"
"f45ac0f7-cb99-42fe-aa2e-1820ee75cc44","No line index","2018-12-20 14:08:29.395928+00","2018-12-20 14:08:29.395948+00","ae6f678a-97f5-40c2-9cef-0c47194dee43"
"75b2ec5b-553f-48b5-9b5b-f8b2b26be807","No line index","2018-12-20 14:42:44.80918+00","2018-12-20 14:42:44.809201+00","7b6786f3-fb93-492e-85bc-667fee5ba869"
"9dae4887-ccde-4af2-9900-aa1cd05ce5e9","no line index","2018-12-20 15:13:19.0872+00","2018-12-20 15:13:19.087221+00","9ff6cd30-807f-4cfd-8f47-9a36afcb3fdd"
"ec54629d-9b79-42ec-bc51-3947b6590067","No line index","2018-12-20 15:27:09.967453+00","2018-12-20 15:27:09.967474+00","637cacde-1600-499d-aa57-067c1795a68a"
"afa42298-ed86-4528-8384-94e2b8d2824c","no line index","2018-12-20 15:41:05.738874+00","2018-12-20 15:41:05.738894+00","3973dd20-4825-4032-b3d8-941297c78d47"
"a229705a-eba6-4e66-935f-ccbb1cc6127f","no line index","2018-12-20 16:34:01.588618+00","2018-12-20 16:34:01.588639+00","91f8ec06-505e-4aad-a9e4-6347083cfd68"
"807b7ed7-7fba-492a-b8ff-ce43cdc83248","no line index","2018-12-20 16:44:28.917304+00","2018-12-20 16:44:28.917324+00","e8733cf1-56fa-42ef-9800-9302c60f17e3"
"5857d217-bbb3-4946-a375-42e47aff8c0a","1 line index","2018-02-07 16:14:59.497762+00","2018-12-20 17:15:48.36093+00","72992e3c-f6a0-404c-a6a3-c5f878b5c88d"
