zipped_by_area_type_id,zipped_by_area_type,zipped_by_area_type_name,created,last_modified,orig_data_download_id
7ee1c69d-b1ae-4d83-be31-ffd2e5f61acc,qquad,Proctor|NW,2018-07-03 07:58:54.747469,2018-07-03 07:58:54.747469,17708
2b3995e7-8381-4c49-9832-b1dd3a10ab34,qquad,Proctor|SW,2018-07-03 07:58:54.747496,2018-07-03 07:58:54.747497,17709
91275928-a816-4259-8c1d-0d3d01cc7c5d,qquad,Proctor|NE,2018-07-03 07:58:54.747524,2018-07-03 07:58:54.747525,17710
4182b826-bf44-48ee-95ec-8a8b763321d4,qquad,Proctor|SE,2018-07-03 07:58:54.747551,2018-07-03 07:58:54.747552,17711
c56f1135-4fd0-4a1c-8f73-acdd11638de9,qquad,Proctor Ranch|NW,2018-07-03 07:58:54.747579,2018-07-03 07:58:54.747579,17712
6257ae59-f848-4e4f-bdb0-3f107d458689,qquad,Proctor Ranch|NE,2018-07-03 07:58:54.747607,2018-07-03 07:58:54.747608,17713
c671d54d-bfc9-4dde-bdb4-872328bdc72e,qquad,Proctor Ranch|SW,2018-07-03 07:58:54.747635,2018-07-03 07:58:54.747636,17714
b0cc979b-6c7d-43f6-9683-aa7b2b599a23,qquad,Proctor Ranch|SE,2018-07-03 07:58:54.747663,2018-07-03 07:58:54.747664,17715
1159c612-7410-455c-ba41-ca045aaea325,qquad,Proffitt|SW,2018-07-03 07:58:54.747690,2018-07-03 07:58:54.747691,17716
17baa068-7658-45ab-974c-6cb952273a3c,qquad,Proffitt|NW,2018-07-03 07:58:54.747718,2018-07-03 07:58:54.747718,17717
1e24c820-2a64-42f4-83bc-bd1745a25f08,qquad,Proffitt|NE,2018-07-03 07:58:54.747761,2018-07-03 07:58:54.747762,17718
f4f16907-60de-46de-ac1d-cbe5700b04b3,qquad,Proffitt|SE,2018-07-03 07:58:54.747811,2018-07-03 07:58:54.747812,17719
48007cfc-c7ac-4535-8648-a93a9ecd8b5b,qquad,Proffitt Crossing|NE,2018-07-03 07:58:54.747841,2018-07-03 07:58:54.747842,17720
88c02580-4a59-4d96-a276-c57fa3810e8f,qquad,Proffitt Crossing|SW,2018-07-03 07:58:54.747870,2018-07-03 07:58:54.747871,17721
770a789d-dffb-47ab-93be-e8ad8da18582,qquad,Proffitt Crossing|SE,2018-07-03 07:58:54.747899,2018-07-03 07:58:54.747900,17722
a7cd4f10-d6b0-4236-b3a8-56f218b3dd2b,qquad,Proffitt Crossing|NW,2018-07-03 07:58:54.747940,2018-07-03 07:58:54.747941,17723
e3625417-8c4c-4417-a618-f3cdf777b7e8,qquad,Progreso|NE,2018-07-03 07:58:54.747971,2018-07-03 07:58:54.747972,17724
ee295853-37d5-446a-b32b-094b25591a66,qquad,Progreso|SE,2018-07-03 07:58:54.747999,2018-07-03 07:58:54.748000,17725
9ab683b8-b9f6-45c6-b0b4-b156c4f69d4b,qquad,Progreso|NW,2018-07-03 07:58:54.748025,2018-07-03 07:58:54.748026,17726
72f6d5f9-3f5f-4359-9017-17f50d21e68b,qquad,Progreso|SW,2018-07-03 07:58:54.748052,2018-07-03 07:58:54.748053,17727
ae65bcd6-4915-4934-8a61-6adcd86c8fbf,qquad,Progress|NE,2018-07-03 07:58:54.748080,2018-07-03 07:58:54.748081,17728
5a092d83-3826-4616-8c14-086ab5b271f3,qquad,Progress|SW,2018-07-03 07:58:54.748108,2018-07-03 07:58:54.748109,17729
bf3e7304-a8c5-4bef-9d92-69aabca6d9d6,qquad,Progress|SE,2018-07-03 07:58:54.748164,2018-07-03 07:58:54.748165,17730
c1b05521-bda1-4746-abb7-77cbb4cd3ee8,qquad,Progress|NW,2018-07-03 07:58:54.748191,2018-07-03 07:58:54.748192,17731
3cb5add4-24e0-4f12-aeda-43493c2797cf,qquad,Providence|SE,2018-07-03 07:58:54.748220,2018-07-03 07:58:54.748221,17732
b8dfe92f-bd44-4d91-a0dd-a5e1cc5ec159,qquad,Providence|NW,2018-07-03 07:58:54.748250,2018-07-03 07:58:54.748251,17733
1bbabe01-e642-4a24-ad3d-ed9146e1c297,qquad,Providence|NE,2018-07-03 07:58:54.748280,2018-07-03 07:58:54.748281,17734
520ed01a-8635-4b91-b97a-19eacf69fc0d,qquad,Providence|SW,2018-07-03 07:58:54.748310,2018-07-03 07:58:54.748311,17735
8faf0dfa-ff88-43a4-876f-8057da81f8ae,qquad,Pryor Mountain|NW,2018-07-03 07:58:54.748338,2018-07-03 07:58:54.748339,17736
792b5688-f3a8-4938-a22f-861ad776d2d7,qquad,Pryor Mountain|NE,2018-07-03 07:58:54.748369,2018-07-03 07:58:54.748370,17737
77d9818f-f771-4dfe-b8db-fc1f85ec6e9c,qquad,Pryor Mountain|SW,2018-07-03 07:58:54.748399,2018-07-03 07:58:54.748400,17738
7b0105d6-da8e-4a25-b912-22c6491d5359,qquad,Pryor Mountain|SE,2018-07-03 07:58:54.748430,2018-07-03 07:58:54.748431,17739
260c9050-00ba-41d5-9207-2aa3ab64fb4f,qquad,Pueblo Nuevo|SE,2018-07-03 07:58:54.748460,2018-07-03 07:58:54.748460,17740
f0cf55be-4172-47c9-8bf3-7aaa0d3127b6,qquad,Pueblo Nuevo|NW,2018-07-03 07:58:54.750023,2018-07-03 07:58:54.750024,17741
6a7f957c-933a-4249-a3b1-b1b216dd6400,qquad,Pueblo Nuevo|NE,2018-07-03 07:58:54.750064,2018-07-03 07:58:54.750065,17742
a8250a31-7e68-415d-afd8-42797d5e7781,qquad,Pueblo Nuevo|SW,2018-07-03 07:58:54.750097,2018-07-03 07:58:54.750098,17743
d1e1b0f8-2191-4a33-a1be-a3ee231186f0,qquad,Puente|SE,2018-07-03 07:58:54.750127,2018-07-03 07:58:54.750128,17744
a33ff63e-f643-4ac2-912b-3e9fdaf0aede,qquad,Puente|NW,2018-07-03 07:58:54.750157,2018-07-03 07:58:54.750158,17745
c552d9c7-f425-4c0f-88c6-33bced9e20de,qquad,Puente|SW,2018-07-03 07:58:54.750185,2018-07-03 07:58:54.750186,17746
d9912802-99dd-405b-8ec9-6bb1918e8bee,qquad,Puente|NE,2018-07-03 07:58:54.750216,2018-07-03 07:58:54.750217,17747
829af09d-8a4b-4f41-8624-2411301009fc,qquad,Puerto Potrillo|NE,2018-07-03 07:58:54.750245,2018-07-03 07:58:54.750246,17748
b29d9215-df56-4f1c-ab94-edbab73f2786,qquad,Puerto Potrillo|SE,2018-07-03 07:58:54.750275,2018-07-03 07:58:54.750276,17749
a2a4f476-1daf-4d67-ac13-305d91d2d13b,qquad,Puerto Potrillo|SW,2018-07-03 07:58:54.750305,2018-07-03 07:58:54.750306,17750
cd937f41-f042-4a4b-9384-74da4d08648a,qquad,Puerto Potrillo|NW,2018-07-03 07:58:54.750333,2018-07-03 07:58:54.750334,17751
654c8c0d-71c2-4013-8fdc-ae0b92595837,qquad,Pulliam Ranch|SE,2018-07-03 07:58:54.750362,2018-07-03 07:58:54.750363,17752
c4538dd0-846f-44b4-98a9-5ef5bcd58a9d,qquad,Pulliam Ranch|SW,2018-07-03 07:58:54.750391,2018-07-03 07:58:54.750392,17753
4afcba68-268e-4225-9d2b-85a2e466cbdc,qquad,Pulliam Ranch|NW,2018-07-03 07:58:54.750420,2018-07-03 07:58:54.750421,17754
872b343c-7bbf-48d9-a770-2de2b5050371,qquad,Pulliam Ranch|NE,2018-07-03 07:58:54.750452,2018-07-03 07:58:54.750453,17755
0466d2be-60ab-415f-be7d-3fa37ed78d2e,qquad,Pullman|NE,2018-07-03 07:58:54.750480,2018-07-03 07:58:54.750481,17756
d0bc686f-f4f2-48a1-9ee8-4c727b447428,qquad,Pullman|SW,2018-07-03 07:58:54.750553,2018-07-03 07:58:54.750554,17757
6203d492-d8a9-42af-b046-ff87d59c6e5e,qquad,Pullman|SE,2018-07-03 07:58:54.750584,2018-07-03 07:58:54.750585,17758
6a35b7f2-2f59-413b-a076-031383d65c72,qquad,Pullman|NW,2018-07-03 07:58:54.750613,2018-07-03 07:58:54.750614,17759
df249ac7-bf3f-4b4b-885f-2b8ad5610f82,qquad,Pumpville|SE,2018-07-03 07:58:54.750642,2018-07-03 07:58:54.750643,17760
52022d27-d154-434b-9d56-c4cd8f93687f,qquad,Pumpville|NW,2018-07-03 07:58:54.750669,2018-07-03 07:58:54.750670,17761
341a9c4e-507d-4352-aec4-4d9b85c333bb,qquad,Pumpville|NE,2018-07-03 07:58:54.750698,2018-07-03 07:58:54.750699,17762
e117cd63-219d-46d2-9d1b-388fd7bf756d,qquad,Pumpville|SW,2018-07-03 07:58:54.750728,2018-07-03 07:58:54.750729,17763
9f6c7686-56fc-487a-a9ec-99776cbac809,qquad,Punkin Center|NW,2018-07-03 07:58:54.750757,2018-07-03 07:58:54.750758,17764
71016abc-6d92-4d2f-9a38-a75a78ebc75a,qquad,Punkin Center|NE,2018-07-03 07:58:54.750787,2018-07-03 07:58:54.750788,17765
d6b472fc-834f-41ed-8262-148b38c95f17,qquad,Punkin Center|SW,2018-07-03 07:58:54.750815,2018-07-03 07:58:54.750816,17766
4a20dd0d-dab1-49a1-9ad9-4d3fc537b57c,qquad,Punkin Center|SE,2018-07-03 07:58:54.750845,2018-07-03 07:58:54.750846,17767
651e49da-0d20-42fa-8126-5447253c7e0e,qquad,Purdon|NW,2018-07-03 07:58:54.750874,2018-07-03 07:58:54.750875,17768
9c9f0cd3-5cac-4a32-9a86-a198000b124c,qquad,Purdon|SW,2018-07-03 07:58:54.750904,2018-07-03 07:58:54.750905,17769
35005477-a484-47c9-88db-2925c29d483b,qquad,Purdon|SE,2018-07-03 07:58:54.750933,2018-07-03 07:58:54.750934,17770
87dcb23e-402c-460e-9943-a835581d8d38,qquad,Purdon|NE,2018-07-03 07:58:54.750960,2018-07-03 07:58:54.750961,17771
b34885d5-1b7a-4d40-9195-cc6be1e19ca7,qquad,Purdy Hill|NW,2018-07-03 07:58:54.750990,2018-07-03 07:58:54.750991,17772
00e5a67a-e06c-44ea-aed8-fbbb58121ffe,qquad,Purdy Hill|NE,2018-07-03 07:58:54.751019,2018-07-03 07:58:54.751020,17773
6070e4d2-f5c1-4196-888c-b56babacd15e,qquad,Purdy Hill|SW,2018-07-03 07:58:54.751049,2018-07-03 07:58:54.751050,17774
2a306fbe-8072-473d-8ee0-40653a2f83a0,qquad,Purdy Hill|SE,2018-07-03 07:58:54.751079,2018-07-03 07:58:54.751079,17775
9b99f20b-ce2e-4d8d-9b0c-0b750ad43196,qquad,Purley|NE,2018-07-03 07:58:54.751106,2018-07-03 07:58:54.751107,17776
30d26dfe-0e1d-484e-9379-2c10a3253844,qquad,Purley|SE,2018-07-03 07:58:54.751136,2018-07-03 07:58:54.751137,17777
f72581d7-1ddf-4ce1-afd0-1213a59e7d42,qquad,Purley|NW,2018-07-03 07:58:54.751164,2018-07-03 07:58:54.751165,17778
674ae4d7-f6ef-44a0-aac6-78053f3f09d3,qquad,Purley|SW,2018-07-03 07:58:54.751193,2018-07-03 07:58:54.751194,17779
ec8ad86f-6990-458b-85f5-b9180502bf49,qquad,Purmela|NE,2018-07-03 07:58:54.751222,2018-07-03 07:58:54.751223,17780
2afce64e-40cb-46cf-ad7b-f707c243cc87,qquad,Purmela|SE,2018-07-03 07:58:54.751250,2018-07-03 07:58:54.751251,17781
a060f4c4-cf6e-4533-809d-24aa824bb974,qquad,Purmela|NW,2018-07-03 07:58:54.751278,2018-07-03 07:58:54.751279,17782
d806729e-bd9d-46d7-8651-69a0ab3aa9d4,qquad,Purmela|SW,2018-07-03 07:58:54.751307,2018-07-03 07:58:54.751308,17783
2deaeb19-31c4-455a-aaae-48155ca7b11d,qquad,Pursley House|NW,2018-07-03 07:58:54.751336,2018-07-03 07:58:54.751337,17784
30415bfe-5154-4040-bce3-ec814add853b,qquad,Pursley House|SW,2018-07-03 07:58:54.751365,2018-07-03 07:58:54.751366,17785
616a9549-2a3f-4fb6-8c64-b219a2c97b78,qquad,Pursley House|NE,2018-07-03 07:58:54.751393,2018-07-03 07:58:54.751394,17786
97c9f17f-b673-4e88-a2e3-6b25fb84fa14,qquad,Pursley House|SE,2018-07-03 07:58:54.751424,2018-07-03 07:58:54.751425,17787
2fb917a0-c11f-4b04-8c5a-ac11dead1afe,qquad,Putnam North|SE,2018-07-03 07:58:54.751453,2018-07-03 07:58:54.751454,17788
f8d93b07-0c61-45ae-9ffe-c4160031ca02,qquad,Putnam North|NW,2018-07-03 07:58:54.751482,2018-07-03 07:58:54.751483,17789
7715d414-b4a2-40a8-9e99-b0455b93a9b3,qquad,Putnam North|NE,2018-07-03 07:58:54.751511,2018-07-03 07:58:54.751512,17790
80f030e2-f32b-4b26-8c3c-2b908b2f2aab,qquad,Putnam North|SW,2018-07-03 07:58:54.751539,2018-07-03 07:58:54.751540,17791
ea3107df-4fe0-4fa9-b967-c3dd022403b7,qquad,Putnam South|NW,2018-07-03 07:58:54.751568,2018-07-03 07:58:54.751569,17792
9a875085-a6bc-4acb-b01c-dad435834259,qquad,Putnam South|NE,2018-07-03 07:58:54.751597,2018-07-03 07:58:54.751598,17793
d45d5997-8734-4a2e-9dd8-69db811a60ff,qquad,Putnam South|SW,2018-07-03 07:58:54.751626,2018-07-03 07:58:54.751627,17794
40e30579-726b-4667-bbeb-e271a50f3e12,qquad,Putnam South|SE,2018-07-03 07:58:54.751656,2018-07-03 07:58:54.751657,17795
3ef32e8b-ca17-4873-b41f-b99c6964b23e,qquad,Pyote East|SE,2018-07-03 07:58:54.751683,2018-07-03 07:58:54.751684,17800
2aa13994-4624-41c3-b375-93c76a383e24,qquad,Pyote East|NW,2018-07-03 07:58:54.751712,2018-07-03 07:58:54.751713,17801
ed805098-3ae7-4f88-9a53-7a15a42e4a82,qquad,Pyote East|NE,2018-07-03 07:58:54.751741,2018-07-03 07:58:54.751742,17802
ab6ac7de-e96f-4ec8-b203-a55ba44adcbc,qquad,Pyote East|SW,2018-07-03 07:58:54.751770,2018-07-03 07:58:54.751771,17803
386066af-bc66-44bf-bf08-e87a404d2a49,qquad,Pyote NE|NE,2018-07-03 07:58:54.751800,2018-07-03 07:58:54.751801,17804
a8db4bc6-a3a2-445e-9f09-36cf94c6a064,qquad,Pyote NE|SE,2018-07-03 07:58:54.751827,2018-07-03 07:58:54.751828,17805
44147fae-298f-47ae-81ae-fa3d4054fcb5,qquad,Pyote NE|SW,2018-07-03 07:58:54.751856,2018-07-03 07:58:54.751857,17806
b7e583c1-36c5-4b38-b804-23899efec6e8,qquad,Pyote NE|NW,2018-07-03 07:58:54.751885,2018-07-03 07:58:54.751886,17807
96c12b7a-c732-48a7-a4ce-8e319258ce45,qquad,Pyote West|NW,2018-07-03 07:58:54.751914,2018-07-03 07:58:54.751915,17808
050a63ad-1983-4e8e-836d-2c183d7bf93f,qquad,Pyote West|NE,2018-07-03 07:58:54.751970,2018-07-03 07:58:54.751971,17809
a8f137c0-f5ad-46dd-b572-0ece60ec9a1d,qquad,Pyote West|SW,2018-07-03 07:58:54.751998,2018-07-03 07:58:54.751999,17810
c7b09fb8-0cc5-48fa-b3d3-ce778214d50e,qquad,Pyote West|SE,2018-07-03 07:58:54.752027,2018-07-03 07:58:54.752028,17811
bdc036a3-f159-4b96-9225-3f274616d2fc,qquad,Quail|NE,2018-07-03 07:58:54.754584,2018-07-03 07:58:54.754589,17812
248583e4-f281-4a80-9877-7d7b831a9fd0,qquad,Quail|SW,2018-07-03 07:58:54.754654,2018-07-03 07:58:54.754655,17813
bb03c4a7-c58f-4885-b446-a5d8747f6ff8,qquad,Quail|SE,2018-07-03 07:58:54.754688,2018-07-03 07:58:54.754689,17814
445e0c81-0bee-4d27-a270-e92f78ea1522,qquad,Quail|NW,2018-07-03 07:58:54.754718,2018-07-03 07:58:54.754719,17815
00a7f3e9-1788-4919-b4f3-f1d974ac45d6,qquad,Quanah East|SE,2018-07-03 07:58:54.754760,2018-07-03 07:58:54.754761,17816
1ac3bb8e-5ad9-44d0-ab37-08b4a0f15576,qquad,Quanah East|NW,2018-07-03 07:58:54.754790,2018-07-03 07:58:54.754791,17817
a4836e73-9d30-4e33-8f53-c515f703518d,qquad,Quanah East|SW,2018-07-03 07:58:54.754818,2018-07-03 07:58:54.754819,17818
96924cb6-c6a8-4fc8-b813-9c5765a24937,qquad,Quanah East|NE,2018-07-03 07:58:54.754846,2018-07-03 07:58:54.754847,17819
1b24ec63-775e-45b6-9ddd-fbddb03e5f96,qquad,Quanah NE|SE,2018-07-03 07:58:54.754874,2018-07-03 07:58:54.754875,17820
a8ba28c4-8838-4b8a-be6e-adc63fd391a9,qquad,Quanah NE|SW,2018-07-03 07:58:54.754902,2018-07-03 07:58:54.754903,17821
0240232e-b5f0-4d52-b154-85c8831bd300,qquad,Quanah West|NW,2018-07-03 07:58:54.754932,2018-07-03 07:58:54.754933,17824
3481daff-4186-436e-88e0-d0105672244e,qquad,Quanah West|NE,2018-07-03 07:58:54.754960,2018-07-03 07:58:54.754961,17825
e4f663bd-cfde-4ad3-a4eb-269d5462a673,qquad,Quanah West|SW,2018-07-03 07:58:54.754988,2018-07-03 07:58:54.754989,17826
d69ca20c-0950-4053-aeb1-5d9ae847705e,qquad,Quanah West|SE,2018-07-03 07:58:54.755014,2018-07-03 07:58:54.755015,17827
3d70d1e1-ab60-45af-b570-8230b328be1f,qquad,Quemado East|SE,2018-07-03 07:58:54.755042,2018-07-03 07:58:54.755043,17828
b00c79cc-f798-4376-9284-6952672961b0,qquad,Quemado East|NW,2018-07-03 07:58:54.755070,2018-07-03 07:58:54.755071,17829
bdc71d0e-aec7-432c-85cf-ca9abdb6dc0e,qquad,Quemado East|NE,2018-07-03 07:58:54.755098,2018-07-03 07:58:54.755099,17830
93fb9514-318b-4b50-8365-11105fc3fe3c,qquad,Quemado East|SW,2018-07-03 07:58:54.755126,2018-07-03 07:58:54.755127,17831
aec221da-f2ad-40bd-920c-801641f33c68,qquad,Quemado SE|NW,2018-07-03 07:58:54.755152,2018-07-03 07:58:54.755153,17832
a470f873-a38e-4edd-81d4-1aa321ed4f7e,qquad,Quemado SE|NE,2018-07-03 07:58:54.755222,2018-07-03 07:58:54.755223,17833
4b5194fa-3afe-40fa-94b1-31f314b99867,qquad,Quemado SE|SE,2018-07-03 07:58:54.755252,2018-07-03 07:58:54.755253,17834
13263576-7df6-44b9-ad07-552e027974a6,qquad,Quemado SE|SW,2018-07-03 07:58:54.755280,2018-07-03 07:58:54.755281,17835
e03038f9-56d0-4a27-895c-fe4d1334dfd9,qquad,Quemado West|NE,2018-07-03 07:58:54.755308,2018-07-03 07:58:54.755309,17836
c46aab50-6bb9-4766-be94-33e72a635023,qquad,Quemado West|SE,2018-07-03 07:58:54.755335,2018-07-03 07:58:54.755336,17837
bb031f20-1c54-451d-a232-3955078da764,qquad,Quemado West|NW,2018-07-03 07:58:54.755363,2018-07-03 07:58:54.755364,17838
9a5d7abe-0764-443b-87e0-ad42bfe2e60e,qquad,Quemado West|SW,2018-07-03 07:58:54.755390,2018-07-03 07:58:54.755391,17839
48b3fd31-9ae0-4873-93c4-685f819b2c2e,qquad,Quihi|NW,2018-07-03 07:58:54.755418,2018-07-03 07:58:54.755419,17840
7b955b76-aff6-4609-a088-2b83a77668d6,qquad,Quihi|NE,2018-07-03 07:58:54.755446,2018-07-03 07:58:54.755447,17841
6846f4a2-17d0-4c03-85e4-c085d11b2907,qquad,Quihi|SW,2018-07-03 07:58:54.755473,2018-07-03 07:58:54.755474,17842
af14f6fe-1f67-46cd-ba74-43d31d3bf586,qquad,Quihi|SE,2018-07-03 07:58:54.755500,2018-07-03 07:58:54.755501,17843
909aad01-299c-4d85-b211-ae16c94b9c5d,qquad,Quinlan|SE,2018-07-03 07:58:54.755528,2018-07-03 07:58:54.755528,17844
5dddc475-dd8d-4e57-9852-70fa7075639c,qquad,Quinlan|NE,2018-07-03 07:58:54.755555,2018-07-03 07:58:54.755556,17845
0b31775b-3e93-4d86-9cba-3cc8f66532ac,qquad,Quinlan|NW,2018-07-03 07:58:54.755583,2018-07-03 07:58:54.755584,17846
9b30f586-9f9c-4732-bad7-0ac6323db08f,qquad,Quinlan|SW,2018-07-03 07:58:54.755669,2018-07-03 07:58:54.755672,17847
262e19f0-43d6-44f6-a9ad-81141837f368,qquad,Quinn Creek|NW,2018-07-03 07:58:54.755744,2018-07-03 07:58:54.755745,17848
a69b6527-48fc-448b-9aca-22e255950c78,qquad,Quinn Creek|SW,2018-07-03 07:58:54.755774,2018-07-03 07:58:54.755775,17849
f7f30845-af96-4637-9f3f-c9fe167aca59,qquad,Quinn Creek|NE,2018-07-03 07:58:54.755815,2018-07-03 07:58:54.755816,17850
3c3cf195-4fe6-44aa-9347-a970367371c7,qquad,Quinn Creek|SE,2018-07-03 07:58:54.755843,2018-07-03 07:58:54.755844,17851
27c1dc38-d209-4925-b19d-9e6d55bd0b6f,qquad,Quintana|SW,2018-07-03 07:58:54.755870,2018-07-03 07:58:54.755871,17852
8587062f-2c4a-4fe3-95bb-dec43bdd74ab,qquad,Quintana|NE,2018-07-03 07:58:54.755898,2018-07-03 07:58:54.755899,17853
07c583ff-9381-4c2a-9588-f78ead2f2ca8,qquad,Quintana|SE,2018-07-03 07:58:54.755925,2018-07-03 07:58:54.755926,17854
1a2a2bea-b729-44ba-9de8-fab6a9862db4,qquad,Quintana|NW,2018-07-03 07:58:54.755956,2018-07-03 07:58:54.755957,17855
db974783-bfd4-4e8b-97e4-0bf218966a0b,qquad,Quitaque|NW,2018-07-03 07:58:54.755983,2018-07-03 07:58:54.755984,17856
ffda635c-449b-4006-8bf9-90ca59c75a57,qquad,Quitaque|SW,2018-07-03 07:58:54.756010,2018-07-03 07:58:54.756011,17857
edb4703c-dde1-4892-80d7-2604c241fee7,qquad,Quitaque|SE,2018-07-03 07:58:54.756037,2018-07-03 07:58:54.756038,17858
e46c3329-6065-41a8-beac-59a25fc32128,qquad,Quitaque|NE,2018-07-03 07:58:54.756065,2018-07-03 07:58:54.756066,17859
66b393f5-5191-4bd1-be34-1972d5bc91c0,qquad,Quitaque Peaks|NW,2018-07-03 07:58:54.756093,2018-07-03 07:58:54.756094,17860
7e0b1034-6d10-4cd0-a24a-2f078eee7543,qquad,Quitaque Peaks|NE,2018-07-03 07:58:54.756122,2018-07-03 07:58:54.756122,17861
235882b3-bcee-4c74-aee8-e4a54ff8e034,qquad,Quitaque Peaks|SW,2018-07-03 07:58:54.756148,2018-07-03 07:58:54.756149,17862
a02765b8-3096-4b97-8aff-d67fa247caeb,qquad,Quitaque Peaks|SE,2018-07-03 07:58:54.756177,2018-07-03 07:58:54.756177,17863
d57b3836-d403-4f89-bb65-fd16f6398a58,qquad,Quitman|SW,2018-07-03 07:58:54.756205,2018-07-03 07:58:54.756205,17864
d73bf358-e284-4391-869c-893cee9c788e,qquad,Quitman|NE,2018-07-03 07:58:54.756232,2018-07-03 07:58:54.756233,17865
4874bbe2-391e-4784-abc9-fa5b61fce50a,qquad,Quitman|SE,2018-07-03 07:58:54.756260,2018-07-03 07:58:54.756261,17866
3f573e33-4bdd-453e-b1ec-177c73761a57,qquad,Quitman|NW,2018-07-03 07:58:54.756286,2018-07-03 07:58:54.756287,17867
96b6bb51-ebee-4212-b5e3-8754b935b81b,qquad,Quito Draw|NW,2018-07-03 07:58:54.756314,2018-07-03 07:58:54.756315,17868
9360856c-d849-4781-b607-6c161c361248,qquad,Quito Draw|NE,2018-07-03 07:58:54.756342,2018-07-03 07:58:54.756342,17869
3a0195a5-5b02-4f05-90d2-15939a56b2cf,qquad,Quito Draw|SW,2018-07-03 07:58:54.756369,2018-07-03 07:58:54.756370,17870
0676341e-2560-43ce-8664-1e1142539b2c,qquad,Quito Draw|SE,2018-07-03 07:58:54.756397,2018-07-03 07:58:54.756398,17871
7ad9317c-690f-44cc-b13a-ee05c87df56b,qquad,Rafter Hollow|NW,2018-07-03 07:58:54.756459,2018-07-03 07:58:54.756461,17872
75fc1a2d-c711-406d-b2ef-f192223f29fa,qquad,Rafter Hollow|NE,2018-07-03 07:58:54.756570,2018-07-03 07:58:54.756572,17873
0027977a-96ae-4e7b-83d2-791e24558e5c,qquad,Rafter Hollow|SW,2018-07-03 07:58:54.756621,2018-07-03 07:58:54.756622,17874
84f891a8-1e0d-400d-9af1-090b5b11e0fb,qquad,Rafter Hollow|SE,2018-07-03 07:58:54.756653,2018-07-03 07:58:54.756654,17875
b7448843-3455-4129-b255-3ef95aca105e,qquad,Raisin|NE,2018-07-03 07:58:54.756683,2018-07-03 07:58:54.756684,17876
adffbe32-1aa2-4eb0-8342-3adc77970fed,qquad,Raisin|SW,2018-07-03 07:58:54.756711,2018-07-03 07:58:54.756712,17877
5bcdef12-3740-4877-b261-fd3ddab5afbd,qquad,Raisin|SE,2018-07-03 07:58:54.756739,2018-07-03 07:58:54.756740,17878
c2aa16a3-1674-45c8-9de4-39dbe0c0fa3f,qquad,Raisin|NW,2018-07-03 07:58:54.756767,2018-07-03 07:58:54.756768,17879
cc0c46f3-b5f7-442a-97ec-f0a0cf4c3372,qquad,Ralls|NE,2018-07-03 07:58:54.756799,2018-07-03 07:58:54.756800,17880
031c2b37-6bec-45b4-a09c-47c8cb6efed6,qquad,Ralls|SE,2018-07-03 07:58:54.756827,2018-07-03 07:58:54.756828,17881
9901f751-a612-4691-acd4-8db9eae943e9,qquad,Ralls|NW,2018-07-03 07:58:54.756854,2018-07-03 07:58:54.756855,17882
731a5256-56dd-4938-950b-b0157f26dcb2,qquad,Ralls|SW,2018-07-03 07:58:54.756881,2018-07-03 07:58:54.756882,17883
ba560275-29e6-4b45-8eba-7d9ee7d4cfd5,qquad,Ralls NE|NW,2018-07-03 07:58:54.756908,2018-07-03 07:58:54.756909,17884
2c0b1e8a-85a9-4f3e-b2a6-c0a85d79efe6,qquad,Ralls NE|NE,2018-07-03 07:58:54.756936,2018-07-03 07:58:54.756937,17885
cb6a1a8b-6d13-4d88-9151-9ebcfce7e85d,qquad,Ralls NE|SW,2018-07-03 07:58:54.756966,2018-07-03 07:58:54.756967,17886
13c2223c-43cc-4501-a52e-1bee216b7a86,qquad,Ralls NE|SE,2018-07-03 07:58:54.756993,2018-07-03 07:58:54.756994,17887
c7eb3b51-65b7-41fe-912c-b5362fee0b88,qquad,Ralls SE|NE,2018-07-03 07:58:54.757020,2018-07-03 07:58:54.757021,17888
e5a555fc-d21e-4ad2-9083-1f5a4e7cdfaf,qquad,Ralls SE|SW,2018-07-03 07:58:54.757048,2018-07-03 07:58:54.757049,17889
22c28903-b001-4468-87e1-3fbb705ad595,qquad,Ralls SE|SE,2018-07-03 07:58:54.757076,2018-07-03 07:58:54.757077,17890
bc3b5eec-0722-45a4-befd-b8eca940c206,qquad,Ralls SE|NW,2018-07-03 07:58:54.757104,2018-07-03 07:58:54.757105,17891
a7a4430e-9633-457c-aec6-c74cbd71096a,qquad,Ramirez|NW,2018-07-03 07:58:54.757132,2018-07-03 07:58:54.757133,17892
cf3655e2-a624-4021-a324-3c961670760c,qquad,Ramirez|NE,2018-07-03 07:58:54.757159,2018-07-03 07:58:54.757160,17893
d379480a-867c-4cd1-9ca8-5b07d42611d5,qquad,Ramirez|SW,2018-07-03 07:58:54.757187,2018-07-03 07:58:54.757188,17894
e1e84a88-3b13-4499-80ff-0f398d8ec1fe,qquad,Ramirez|SE,2018-07-03 07:58:54.757215,2018-07-03 07:58:54.757216,17895
ffddffd2-6931-4aeb-b605-107d3670ae14,qquad,Ramsdell|SE,2018-07-03 07:58:54.757242,2018-07-03 07:58:54.757243,17896
97666c5e-6bae-483d-b7fe-3e4869844be9,qquad,Ramsdell|NW,2018-07-03 07:58:54.757269,2018-07-03 07:58:54.757270,17897
